user_id,product_id,interaction_type
238,173,click
62,411,view
91,112,view
108,453,wishlist
3,411,wishlist
182,281,wishlist
63,172,view
257,64,view
184,64,view
215,64,view
55,228,click
109,411,view
250,64,view
30,428,view
298,428,view
193,64,click
193,11,click
253,64,click
182,470,view
231,228,click
74,64,view
177,13,wishlist
70,147,view
198,428,view
274,153,view
193,32,click
126,54,click
61,43,purchase
181,64,click
54,461,click
256,54,view
220,32,view
242,428,click
35,64,click
82,400,click
165,453,view
38,225,click
80,64,view
59,411,click
227,64,click
245,293,view
126,64,view
249,64,view
80,64,view
265,323,click
189,54,purchase
43,64,click
160,64,view
126,54,view
126,228,view
77,408,click
38,64,view
177,189,click
195,411,view
246,27,view
133,64,click
104,278,view
176,228,purchase
175,492,purchase
72,64,view
141,413,view
199,284,view
220,411,view
228,254,purchase
189,64,view
94,331,view
177,64,click
128,453,click
201,32,click
241,166,view
226,221,view
82,64,click
296,32,view
62,64,view
71,32,wishlist
297,64,view
168,411,purchase
57,64,click
216,407,click
214,268,view
119,147,click
226,70,view
138,52,view
295,64,view
191,38,view
101,32,view
282,85,click
4,32,view
253,156,view
71,411,purchase
150,404,view
13,64,click
272,64,view
285,482,purchase
74,58,view
80,319,purchase
139,32,click
203,453,click
228,64,view
113,7,click
267,54,view
35,279,purchase
78,64,purchase
26,481,click
266,32,purchase
65,411,view
279,64,wishlist
109,54,view
296,411,purchase
261,64,wishlist
277,189,view
44,404,view
172,293,view
147,481,purchase
69,64,wishlist
215,32,click
27,64,view
134,336,click
48,454,purchase
192,64,click
1,64,purchase
150,411,view
272,11,purchase
31,173,view
269,483,view
19,32,click
32,32,view
33,411,view
261,32,click
170,64,click
53,32,click
245,32,view
259,64,view
7,64,view
163,411,view
250,152,view
135,64,wishlist
20,64,view
53,411,click
287,428,view
53,54,view
265,168,view
265,384,view
292,228,click
198,54,view
267,64,view
212,64,purchase
165,448,view
275,64,view
183,428,view
179,54,view
77,400,view
123,188,view
261,64,view
205,62,view
247,32,view
170,173,view
218,54,view
107,64,purchase
104,64,click
175,64,purchase
237,64,click
221,70,click
114,32,view
190,312,click
85,32,purchase
190,467,view
123,64,view
98,203,view
289,243,view
5,293,click
115,400,click
86,48,click
241,54,click
60,64,click
150,64,view
247,62,purchase
102,64,click
5,54,view
38,64,view
143,64,view
149,453,purchase
27,411,click
229,47,view
219,487,click
299,336,view
187,268,view
205,411,view
152,64,click
194,173,view
148,349,view
188,64,purchase
145,313,wishlist
195,482,view
235,336,wishlist
94,64,view
39,160,view
7,453,view
146,453,view
26,63,view
59,64,purchase
20,41,view
36,411,click
78,54,view
17,64,view
293,323,click
240,245,view
285,102,view
164,32,view
106,411,purchase
96,64,view
242,228,click
197,32,purchase
259,234,wishlist
199,334,click
123,339,view
107,64,wishlist
254,319,click
209,54,view
266,64,view
171,32,purchase
86,279,view
66,32,view
18,319,click
73,64,view
26,64,click
194,479,view
13,400,view
107,380,view
59,411,click
30,122,click
102,277,view
216,272,purchase
196,189,click
103,339,view
30,64,view
27,173,view
121,64,view
59,13,click
159,334,view
23,64,click
119,32,wishlist
34,32,purchase
93,336,view
118,64,view
113,293,view
46,32,view
88,173,click
263,479,view
71,7,view
35,411,wishlist
293,32,view
132,153,click
178,89,view
46,64,view
281,370,click
126,64,click
255,314,click
258,32,view
286,70,view
158,64,view
120,453,view
183,428,click
54,411,view
246,319,view
254,453,purchase
65,62,view
111,411,view
279,173,click
184,64,click
204,122,click
83,453,view
82,64,view
228,221,click
6,228,click
230,428,view
203,394,view
96,400,click
276,456,view
150,70,view
163,228,view
166,32,view
239,64,view
254,411,view
97,418,view
273,64,view
38,102,purchase
149,64,view
199,32,view
97,228,wishlist
72,70,purchase
181,52,view
48,173,view
59,235,view
220,64,purchase
185,58,view
95,32,view
93,173,view
252,411,view
26,336,click
73,70,view
53,483,view
7,64,view
19,221,view
12,411,click
177,64,view
117,346,view
108,128,click
9,411,purchase
7,261,view
101,64,view
134,393,purchase
217,64,click
294,54,view
148,250,click
168,221,click
48,406,click
157,411,click
189,38,click
254,32,click
278,251,click
186,428,view
191,64,view
34,32,click
282,457,click
215,411,purchase
102,413,purchase
260,64,view
118,413,purchase
281,95,click
214,486,view
201,427,view
124,64,purchase
236,453,view
3,234,purchase
149,32,click
210,107,click
112,62,click
154,32,wishlist
221,365,click
275,64,view
157,32,view
17,189,view
206,453,click
5,64,view
89,374,click
101,228,click
229,64,click
73,272,view
139,293,purchase
3,32,purchase
33,54,view
180,64,view
68,319,click
154,424,view
95,44,view
108,32,purchase
72,344,view
120,130,click
170,64,click
52,64,view
181,228,view
86,411,view
236,363,view
223,152,view
94,406,view
27,173,view
271,64,click
180,411,view
42,32,click
21,436,click
42,70,view
41,453,purchase
156,32,view
113,441,click
214,64,view
56,54,view
227,32,view
72,78,click
244,411,view
86,63,view
52,64,view
264,32,view
227,411,view
31,54,view
221,64,click
121,65,view
38,54,view
31,32,view
169,323,click
277,64,click
215,54,click
52,1,wishlist
111,32,view
272,71,view
20,32,view
47,62,click
30,64,click
125,411,view
75,400,click
122,64,view
242,411,view
194,453,click
33,64,view
13,222,click
100,391,view
104,428,view
191,64,click
20,441,purchase
300,453,view
55,32,view
300,64,click
240,189,view
174,192,purchase
110,362,view
219,64,click
28,483,view
80,64,view
127,411,purchase
165,54,click
223,8,view
14,411,view
232,453,view
150,411,view
42,411,view
131,32,view
91,64,click
194,147,view
287,221,click
110,41,view
178,207,view
162,221,view
204,64,click
25,32,click
106,32,click
236,482,view
36,173,click
123,479,view
50,64,purchase
282,413,view
37,64,click
52,32,view
31,64,view
77,64,view
281,64,click
89,64,view
101,441,view
199,173,click
211,64,click
122,173,click
45,428,click
126,415,click
239,222,view
157,428,view
95,64,view
67,64,click
52,349,wishlist
5,453,view
138,400,purchase
15,165,click
165,64,view
4,173,view
57,447,view
42,336,click
156,411,purchase
216,189,view
203,32,view
59,189,view
256,64,view
60,441,click
257,54,view
218,64,view
55,64,view
196,243,view
113,151,view
254,64,view
279,78,view
147,380,view
72,64,click
148,413,wishlist
155,32,view
196,64,view
112,64,wishlist
57,64,view
50,441,view
53,411,view
117,64,view
273,415,view
213,32,view
129,411,view
290,411,view
248,480,view
283,400,wishlist
2,64,view
250,441,purchase
117,411,view
41,407,view
93,41,view
59,413,view
30,411,view
144,64,purchase
26,411,purchase
75,228,view
232,64,view
144,453,view
11,64,view
299,107,purchase
28,489,view
230,173,click
267,62,click
245,99,view
230,336,view
83,314,view
252,64,view
210,479,wishlist
183,221,view
274,413,wishlist
5,54,view
161,411,view
209,64,view
237,21,view
181,54,view
213,64,view
211,64,purchase
260,64,view
109,173,click
298,332,view
272,24,view
25,64,view
7,221,view
253,411,click
88,64,view
100,54,view
124,64,click
270,32,view
24,32,click
29,32,click
183,222,view
171,221,view
216,14,click
121,482,purchase
281,160,view
247,346,wishlist
112,189,view
165,8,purchase
55,54,view
95,32,purchase
35,336,click
131,486,purchase
92,360,view
94,18,view
20,64,view
120,228,view
133,64,view
285,32,view
161,411,click
125,64,click
241,189,view
173,58,click
220,404,view
297,173,view
143,328,view
91,18,view
97,32,purchase
48,54,view
35,500,view
241,64,view
15,453,view
246,62,click
6,18,view
68,428,click
139,64,click
118,312,view
126,64,view
161,32,view
279,64,click
149,32,view
284,158,view
16,64,view
189,64,click
225,54,click
47,64,click
219,62,wishlist
214,208,view
295,32,view
180,64,view
34,57,view
164,32,click
154,253,wishlist
29,221,click
198,282,click
37,64,view
197,32,view
296,70,view
90,32,view
196,54,click
217,189,click
292,411,view
197,64,view
34,336,view
99,43,view
119,261,view
144,62,purchase
151,64,view
91,221,view
210,64,click
265,173,view
122,32,view
53,195,click
196,54,click
20,221,click
186,339,view
128,13,view
69,400,view
231,32,view
12,228,view
287,293,purchase
192,43,purchase
246,178,purchase
128,228,click
217,32,view
50,172,view
169,64,view
282,173,view
175,32,view
234,64,view
146,147,click
206,413,view
223,54,view
297,32,view
55,453,purchase
12,158,purchase
222,70,view
134,336,purchase
42,64,click
269,32,wishlist
230,64,view
184,54,click
1,62,view
259,54,view
50,411,click
134,228,click
93,64,click
189,43,click
223,228,view
143,32,purchase
172,261,view
296,285,view
176,32,view
136,38,click
223,64,click
275,70,purchase
229,64,wishlist
67,32,wishlist
124,173,purchase
252,54,view
193,117,view
37,336,click
128,221,view
126,160,view
287,159,click
101,32,view
10,323,view
41,442,view
282,228,click
44,59,click
107,64,view
258,282,view
251,453,view
244,64,view
168,54,view
100,222,view
156,482,view
133,411,click
194,222,click
120,64,view
78,64,view
216,64,click
25,54,view
64,132,view
183,453,purchase
89,7,purchase
199,32,view
276,32,view
284,328,click
254,32,view
192,43,click
123,98,click
172,64,view
98,54,view
130,30,purchase
123,453,view
286,453,view
77,64,purchase
216,453,view
228,411,view
39,32,view
107,62,view
30,479,click
24,228,view
18,225,view
183,156,view
149,156,view
269,464,click
217,411,view
93,318,purchase
67,203,view
17,336,purchase
7,434,view
239,64,wishlist
41,64,click
158,70,click
186,130,view
257,228,click
161,90,view
53,441,view
111,222,view
142,411,view
157,453,view
48,221,click
210,221,click
144,323,click
211,411,click
197,400,view
9,147,click
189,411,wishlist
192,64,click
35,32,view
120,319,view
93,228,view
217,454,purchase
162,32,view
124,336,view
80,64,view
35,64,view
199,411,view
158,54,view
283,70,view
233,483,view
86,32,view
155,478,view
168,189,view
9,314,click
86,252,view
259,453,view
183,101,view
209,54,purchase
255,453,view
47,452,purchase
40,221,view
73,411,view
137,121,wishlist
163,173,view
108,405,purchase
276,411,view
61,453,click
176,500,click
30,192,view
39,143,wishlist
284,106,view
266,172,wishlist
57,411,view
92,64,view
50,70,view
293,64,purchase
22,483,wishlist
273,64,view
198,64,view
89,32,view
190,228,click
124,233,click
53,64,view
80,453,view
47,417,view
206,64,view
171,5,view
101,489,wishlist
165,64,view
158,32,view
273,64,click
25,43,purchase
209,411,view
161,32,view
222,64,click
167,335,view
286,147,view
51,64,purchase
137,32,view
158,441,purchase
53,64,wishlist
196,495,view
48,64,purchase
270,293,view
129,64,click
208,173,view
258,28,view
43,293,view
206,64,click
292,349,wishlist
16,173,click
255,228,purchase
45,41,view
292,64,click
181,221,click
283,336,view
104,64,view
238,385,view
174,43,click
131,80,view
63,64,view
152,32,purchase
23,32,wishlist
12,18,view
265,411,click
23,32,view
94,32,view
184,358,purchase
135,54,click
175,64,view
132,386,click
300,221,view
133,64,view
200,32,click
221,80,view
287,221,view
262,54,purchase
178,54,wishlist
122,64,view
27,54,view
71,178,view
46,72,click
100,400,view
144,453,view
229,214,view
296,43,view
9,64,view
132,116,view
166,13,view
292,32,view
63,32,click
25,94,view
226,64,view
184,5,wishlist
210,453,click
289,32,view
202,221,click
131,448,click
207,240,view
212,438,view
77,70,view
274,413,purchase
82,173,view
275,38,click
57,173,view
192,64,view
262,221,view
153,482,click
249,131,click
258,64,purchase
143,32,view
246,265,click
295,32,view
172,64,view
103,64,view
177,441,click
82,243,click
251,32,click
142,64,click
150,416,view
81,54,view
62,172,click
253,54,view
138,43,view
163,64,view
224,32,view
207,54,view
122,60,view
26,228,view
259,196,view
57,411,view
20,64,click
295,453,click
89,138,view
269,32,view
111,32,click
86,453,view
25,228,view
131,54,click
43,80,purchase
18,32,click
101,245,view
37,253,view
113,54,view
270,411,wishlist
249,64,view
134,32,purchase
177,32,view
202,64,purchase
249,345,purchase
207,293,view
70,64,view
106,411,click
154,336,view
79,268,click
179,411,click
79,284,view
22,64,view
183,470,click
112,400,purchase
255,54,purchase
282,64,purchase
198,64,view
190,411,click
137,32,view
229,400,click
12,270,click
43,413,purchase
292,236,click
34,453,view
36,64,click
142,32,click
85,32,click
220,374,click
92,173,click
126,221,click
293,453,view
223,411,click
299,269,view
186,32,click
135,428,click
157,64,click
275,453,view
173,282,click
90,405,click
299,32,click
28,453,purchase
124,32,view
108,411,view
64,250,click
57,64,view
130,453,purchase
148,43,view
37,196,click
275,453,view
188,453,view
206,32,view
139,428,click
250,32,view
169,372,view
110,43,view
122,308,view
191,411,view
299,393,click
249,41,view
250,411,view
210,411,view
272,58,view
61,8,view
123,64,click
155,54,view
239,64,view
228,293,view
253,7,view
126,301,view
179,11,view
22,221,view
146,411,click
19,64,view
199,64,view
179,43,view
21,160,view
19,151,view
139,228,view
222,404,view
271,32,click
204,14,view
187,228,click
282,107,purchase
218,54,click
181,187,click
250,249,view
183,18,view
24,453,view
69,173,view
44,468,view
177,217,click
4,64,view
240,275,view
253,293,wishlist
117,54,purchase
116,32,click
291,54,click
33,405,view
12,64,click
6,413,purchase
117,80,click
224,178,view
79,411,view
90,301,view
213,64,click
136,268,click
73,398,purchase
268,411,purchase
54,64,view
66,94,click
86,64,click
86,32,view
194,64,view
251,479,view
76,178,click
157,411,click
164,54,view
140,411,view
110,64,click
163,32,purchase
57,173,click
273,413,click
176,64,view
231,64,wishlist
174,64,view
277,64,view
228,253,click
263,32,view
144,434,purchase
134,411,view
15,174,view
268,32,view
137,422,purchase
57,64,view
107,89,view
1,221,purchase
203,461,view
248,64,view
216,413,view
56,310,view
239,411,click
192,64,view
248,319,view
214,64,view
76,64,view
265,411,view
154,64,view
295,64,view
83,411,view
169,225,view
220,453,view
43,411,view
119,43,view
129,225,view
290,323,click
8,64,view
59,18,view
28,64,view
192,400,view
204,331,view
201,453,view
142,64,wishlist
127,64,view
204,13,click
175,215,view
2,64,view
293,483,click
282,268,view
142,221,view
119,64,wishlist
280,64,view
153,64,click
43,64,view
123,183,view
44,453,view
130,411,view
177,64,purchase
42,32,purchase
46,64,view
97,64,view
263,91,view
247,228,view
113,32,click
233,64,purchase
42,116,click
99,64,view
232,219,purchase
156,64,view
196,64,view
201,32,click
285,70,view
230,411,view
286,54,click
235,453,click
32,64,view
159,32,wishlist
233,482,click
120,235,click
242,160,view
116,64,view
216,222,click
232,32,click
256,492,view
175,64,view
278,32,view
23,70,click
225,156,view
60,173,wishlist
199,64,view
149,64,view
299,481,view
297,323,view
245,54,view
56,64,wishlist
295,453,view
231,411,click
180,54,view
263,228,view
86,411,view
152,221,view
13,160,view
260,32,click
271,126,click
6,178,view
94,138,wishlist
209,64,view
210,261,view
227,25,purchase
225,189,view
106,228,purchase
209,64,view
240,70,purchase
228,64,click
29,174,click
184,64,view
215,64,click
17,411,wishlist
86,32,view
99,441,click
27,256,view
118,32,view
206,240,purchase
194,228,wishlist
117,482,view
177,62,view
225,173,view
72,189,view
259,32,view
25,64,view
136,32,purchase
285,32,view
175,32,view
297,293,click
267,261,view
186,411,view
74,173,view
127,419,view
155,416,view
16,453,purchase
218,400,click
229,400,view
93,64,click
67,64,view
39,474,view
48,336,click
167,400,wishlist
107,244,click
68,173,view
269,8,view
266,221,click
40,32,view
159,228,click
89,228,view
296,411,view
219,64,view
94,173,view
242,64,view
22,64,view
174,441,view
11,64,view
2,64,purchase
185,32,purchase
35,411,view
71,62,click
29,465,view
213,64,view
10,349,view
208,482,view
130,32,click
118,159,view
247,173,click
150,483,purchase
97,64,view
191,221,view
122,441,view
274,268,view
26,225,purchase
172,54,view
118,64,view
138,147,view
257,18,click
236,64,view
55,228,view
248,7,view
67,411,view
24,64,view
282,156,view
122,64,view
290,54,view
138,228,purchase
245,70,view
53,32,wishlist
191,328,click
40,54,view
228,64,click
10,14,view
236,32,purchase
159,328,view
240,288,view
82,411,view
41,221,view
36,64,click
241,13,view
223,268,view
88,447,view
98,293,view
176,282,click
237,221,view
193,411,view
208,281,purchase
115,99,purchase
23,438,click
293,64,click
139,97,click
152,64,view
215,93,click
26,228,view
34,54,view
117,453,view
86,411,click
71,64,view
79,65,view
119,64,click
138,65,click
31,491,click
76,453,view
59,281,view
94,411,purchase
133,221,purchase
216,228,click
6,293,view
65,271,click
112,266,click
140,54,view
81,228,click
166,43,click
247,256,click
43,82,view
11,479,view
84,147,view
121,411,view
104,64,view
295,64,wishlist
29,54,click
209,64,click
160,32,view
251,32,click
167,32,click
27,11,view
128,64,click
74,156,click
222,54,view
138,167,view
101,32,view
295,411,view
164,334,click
94,285,click
90,221,view
114,32,view
262,64,view
11,73,view
175,32,purchase
107,64,wishlist
217,32,click
79,32,view
130,64,view
192,64,click
81,64,view
23,32,view
25,64,click
168,64,view
46,411,view
274,126,view
137,293,click
140,64,purchase
154,174,view
37,64,click
191,339,purchase
68,32,view
19,203,click
39,70,click
177,251,view
115,13,view
131,182,wishlist
241,64,click
161,411,purchase
201,54,view
264,293,view
143,411,view
221,64,view
39,7,purchase
187,45,click
122,32,view
1,453,purchase
161,64,view
161,189,click
257,192,click
216,189,view
40,32,click
217,64,purchase
22,41,view
56,64,purchase
214,483,click
111,189,view
263,173,view
276,70,view
201,62,view
125,400,view
261,453,view
181,64,click
181,49,purchase
24,473,click
196,32,view
286,173,view
246,64,view
246,34,click
81,130,click
284,64,click
149,54,click
235,64,view
10,453,view
15,44,view
205,189,wishlist
267,160,view
292,411,click
178,361,click
105,54,purchase
134,411,view
19,322,view
264,156,view
36,465,view
252,280,view
156,411,view
188,128,view
156,32,click
258,64,click
225,64,purchase
9,323,view
271,438,view
170,160,view
241,18,view
124,64,view
194,221,view
56,70,view
213,64,view
247,7,view
53,64,click
71,68,wishlist
149,32,view
30,365,view
17,221,click
19,413,view
282,178,view
254,411,view
267,221,view
194,64,view
104,436,click
128,173,click
31,64,view
150,64,view
158,43,view
10,221,wishlist
143,64,wishlist
290,29,view
139,54,view
263,43,click
184,64,click
194,64,view
232,8,click
29,64,view
20,64,purchase
147,64,view
240,54,click
53,64,view
189,221,click
135,64,view
